Date,Time,Location,Operator,Flight No,Route,AC Type,Registration,CN / LM,Aboard,Fatalities,Ground,Summary,Latitude,Longitude,Country Code
"May 24, 1962",18:53,"Bitter, Russia",Aeroflot,56,Bitter - Moscow,Li-2,CCCP-54997,23443509,21,20,0,The plane lost an engine on take off and crashed 7 km southeast of the Airport.,61.52401,105.318756,RU
"May 24, 1981",c 15:00,"Near Guachala, Ecuador",Military - Ecuadorean Air Force,?,Quito - Macara,Beech Super King Air 200/DHC6-Twin Otter,FAE-723/FAE-457,?,27,27,0,"Both planes, flying in formation, crashed into mountain terrain in rain and fog.  Nine killed aboard the Beech and 18 aboard the Twin Otter.",0.394589,-79.404442,EC
"May 24, 1986",?,"Antananarivo, Madagascar",Military - Armée de l'Air Malgache,?,?,Douglas C-47,?,?,13,13,0,Flew into the side of a mountain in poor weather.,-18.8791902,47.5079055,MG
"May 24, 1988",12:55,"New Orleans, Louisiana",TACA,?,"Belize City, Belize - New Orleans, LA",Boeing B-737-3T0,N75356,23838,45,0,0,The aircraft encountered heavy rain and hail which resulted in flame-out of both engines. Attempts to restart engines were unsuccessful. The aircraft landed safely in a grassy field between a drainage ditch and levee with no power. Water ingestion due to heavy rain from a level 4 thunderstorm caused failure of both engines. A contributing cause of the incident was the inadequate design of the engines and the FAA water ingestion certification standards which did not reflect the waterfall rates that can be expected in moderate or higher intensity thunderstorms.,29.95106579999999,-90.0715323,US
"May 24, 1991",?,"Bakhtaran, Iran",Metro Cargo,?,?,Ilyushin 76TD,LZ-INK,0093494835,10,4,0,After three missed approaches the cargo plane ran out of fuel and crashed.,34.3276924,47.0777685,IR
"May 24, 1995",16:51,"Near Leeds, England",Knight Air,816,Leeds - Aberdeen,Embraer 110 P1 Bandeirante,G-OEAA,110-256,12,12,0,"The crew had serious problems maintaining their heading after both artificial horizons failed shortly after takeoff. The crew had difficulty controlling the aircraft in turbulent conditions and the plane went into a spiral dive and crashed into a field. One or possibly both of the aircraft's artificial horizons malfunctioned and in the absence of a standby horizon, for which there was no airworthiness requirement, there was no single instrument available for assured attitude reference or simple means of determining which flight instruments had failed. The pilot became spatially disoriented and was unable to maintain control.",53.8007554,-1.5490774,GB
"May 24, 1999",13:15,"Kuching, Malaysia",Military - Malaysian Air Force,?,Training,de Havilland Canada DHC-4A,M21-05,270,5,5,0,Crashed while attempting to take off.,1.6076812,110.3785438,MY
"May 24, 2007",17:45,"Near Pampa Hermosa, Peru",Military - Peruvian Air Force,?,Iquitos - Pucallpa,de Havilland Canada DHC-6 Twin Otter 300,FAP-303,483,20,13,0,Crashed into dense jungle shortly after taking off from Pampa Hermosa. The plane hit a hill and split in two.,-7.447914,-76.560744,PE
"May 24, 2008",09:30,"Two Harbors, Catalina Island, California",Island Express Helicopter Service,?,Long Beach - Two Harbors,Eurocopter AS350D Astar,N67GE,1604,6,4,0,The tour helicopter crashed near Banning House lodge in rain and poor visibility. The engine appears to have failed. Loss of engine power during approach for landing due to a fatigue fracture of a power turbine blade.,33.44,-118.49833,US
"May 25, 1919",?,"Cleveland, Ohio",US Aerial Mail Service,?,?,De Havilland DH-4,61,?,1,1,0,Caught fire in midair. The pilot leaped from the plane to his death as the plane began to go into a dive.,41.49932,-81.6943605,US
"May 25, 1948",?,"Albacete, Spain",Alpha Airways,?,?,Handley Page Halifax C-8,G-AKBA,1303,4,4,1,Crashed on takeoff.,38.994349,-1.8585424,ES
"May 25, 1953",c 15:30,"Amsterdam, Netherlands",KLM Royal Dutch Airlines,?,Amsterdam - Paris,Convair CV-240-4,PH-TEI,125,34,0,2,"While taking off the plane reached a height of about  50 ft. after which flaps were retracted. The plane began to lose height and crash landed into a meadow. While no one on the plane died, two girls on a bicycle path were killed.",52.3702157,4.895167900000001,NL
"May 25, 1958",?,"Gurgaon, India",Dan-Air Services,?,Karachi - Dehli,Avro 685 York C-1,G-AMUV,MW226,5,4,0,A fire in fligth caused by a failure of the No. 1 engine. During the ensuing forced landing on rough terrain the aircraft broke up and was consumed by fire.,28.4594965,77.0266383,IN
"May 25, 1969",09:52,"Reggio di Calabria, Italy",Aero Transporti Italiani,?,Rome - Reggio di Calabria,Fokker F-27 Friendship 600,I-ATIT,10363,36,1,0,Landed short of the runway and hit a wall. Misjudgement by the pilots of the distance between the aircraft and the ground during the final phase of the landing approach.,38.1113006,15.6472914,IT
"May 25, 1971",16:26,"Santiago, Chile",Aerolineas Flecha Austral - ALFA,?,?,Curtiss C-46,CC-CAZ,?,4,4,0,The cargo plane lost an engine while taking off and crashed 2 km from the airport..,-33.4378305,-70.6504492,CL
"May 25, 1979",15:04,"Chicago O'Hare, Illinois",American Airlines,191,"Chicago, IL- Los Angeles, CA",McDonnell Douglas DC-10-10,N110AA,46510/22,271,271,2,"During takeoff just, as the plane lifted from the runway, the left engine and pylon separated from the aircraft damaging the wing and hydraulic system which caused the aircraft to roll and crash. Highest single plane death toll in U.S. aviation history. Asymmetrical stall and the ensuing roll of the aircraft because of the uncommanded retraction of the left wing outboard leading edge slats and the loss of stall warning and slat disagreement indication systems caused by separation of the engine and pylon. Improper maintenance procedures used by American Airlines when dismounting the engines for maintenance, by removing the pylon and engine together, putting strain on the engine mounts leading to  stress cracks.",41.9772281,-87.8367209,US
"May 25, 1979",20:40,"Bullen Point, Alaska",Sea Airmotive,?,Bullen Point - Deadhorse,de Havilland Canada DHC-4A Caribou,N581PA,253,3,3,0,"The cargo plane crashed in heavy crosswind while attempting to takeoff. Inadequate preflight preparation and/or planning. Pilot in command failed to follow approved procedures,directives,etc. Cargo shifted.",70.185,-146.8666667,US
"May 25, 1982",?,"Brazilia, Brazil",VASP,?,?,Boeing B-737-200,PP-SMY,20907,118,2,0,The aircraft broke in two after a hard landing. The pilot's misuse of rain repellant caused an optical illusion.,-15.7942287,-47.8821658,BR
"May 25, 1987",?,"Ilaga, Indonesia",Missionary Aviation Fellowship,?,?,de Havilland Canada DHC-6 Twin Otter 100,PK-MAM,76,30,6,0,Crashed into a ravine while attempting to land.,-4.0460389,137.5275422,ID
"May 25, 1995",15:00,"Miraflores, Colombia",LACOL,?,Villavicencio - Miraflores,Douglas DC-3C,HK-3213,25659,11,2,0,?,5.196395,-73.143061,CO
"May 25, 1998",00:32,"Indian Trail, North Carolina",Air Taxi - US Helicopters Inc.,?,"Charlotte, NC - Monroe, NC",Bell 206L-3,N96CW,?,5,5,0,The helicopter's skids contacted a high-tension static ground wire about 150 feet above the ground. The pilot's failure to maintain altitude while operating in adverse weather. A contributing factor was the incoming fog and high tension static wire.,35.0768141,-80.6692352,US
"May 25, 1998",10:20,"Near Longtiang, Laos",Military - Lao People's Liberation Army Air Force,?,Vientiane - Xiang Khoang,Yakovlev YAK-40,34001,9431835,26,26,0,"The aircraft struck a jungle covered mountain at 1,800m, after making a premature descent to land during a heavy rainstorm.",19.1109553,102.9219684,LA
"May 25, 2000",02:50,"Paris, France",Streamline,200,Paris - London,Shorts 330-200,G-SSWN,SH-3064,2,1,0,Midair collision with a MD-83 after taxing on the runway.,48.856614,2.3522219,FR
"May 25, 2000",?,"Near Manila, Philippines",Philippine Air Lines,812,Davao - Manila,Airbus A.330-301,F-OHZN,?,298,1,0,"A hijacker robbed passengers, jumped out of the plane with a homemade parachute and was killed in the jump.",14.5995124,120.9842195,PH
"May 25, 2002",15:29,"Off Penghu Island, Taiwan",China Airlines (Taiwan),611,Taipei - Hong Kong,Boeing B-747-209B,B-18255,21843/386,225,225,0,"The flight crashed into the sea, 31 miles NE of the Penghu (Pescadore) Islands in the Taiwan Strait. The plane disappeared from radar while flying at 35,000 ft. approximately 20 minutes after taking off from Chiang Kai Shek Airport. There was no distress call and the weather was good at the time. Military radar revealed the aircraft  disintegrated in midair, breaking into four pieces. Only 175 of 225 bodies were recovered. The carrier  failed to conduct a preventive anti-rust operation in a timely manner every four years. Damage from a 1980 tailstrike was not properly repaired and fatigue cracks formed, which eventually led to a structural failure.",23.5025,119.5052778,ERR:15:no country code found
"May 25, 2002",?,"Near Nabire, Indonesia",Trigana Air Service,?,Nabire - Enaotali,de Havilland Canada DHC-6 Twin Otter 300,PK-YPZ,458,6,6,0,The aircraft crashed in thunderstorms and heavy rain while en route.,-3.3722254,135.5016253,ID
"May 25, 2004",13:56,"Near Lukla, Nepal",Yeti Airlines,117,Katmandou - Lukla,de Havilland DHC-6 Twin Otter 300,9N-AFD,651,3,3,0,"While on approach to Lukla, the cargo plane crashed into Lamjura Hill in heavy cloud cover. Hazardous behavior and attitudes of the captain such as over-confidence, being care-free, and non-compliance of the regulations caused the accident.",27.6856603,86.72780589999999,NP
"May 25, 2005",?,"Walungu, Congo",Charter - Maniema Union (owner Victoria Air),?,Goma - Kindu - Kongolo,Antonov AN-12BP,9Q-CVG,4342404,27,27,0,Crashed into mountains and dense forest. The plane lost contact with the tower 30 minutes after taking off from Goma. The wreckage was found at the bottom of a cliff.,-0.228021,15.827659,CG
"May 25, 2011",22:50,"Faridabad City, India",Air Charter Services Pvt. Ltd.,?,Patna - New Delhi,Pilatus PC-12/45,VT-ACF,632,7,7,3,"While en route, the plane crashed into the roof of a house and burst into flames. The flight was transporting a 20 year-old patient to Apollo Hospital. The patient, two doctors, two attendants, the pilot and copilot, as well as three people in the house were killed. The plane encountered updraft and downdraft, resulting in disorientation of the two-member cockpit crew, who lost control.",28.4089123,77.3177894,IN
"May 26, 1928",?,"Radevormwald, Germany",Deutsche Lufthansa,?,Essen - Dortmund - Frankfurt,Junkers F-13,D-583,742,5,3,0,"After taking off and encountering fog, the pilot decided to  to make a precautionary landing in a field but t hit a cow, crashed and burned. Pilot error.",51.2015995,7.3590901,DE
"May 26, 1944",?,"Between Calcutta to Dinjan, China",China National Aviation Corporation,?,Calcutta - Dinjan,Douglas C-47,82,?,12,12,0,"While enroute the crew got lost and crashed into 22,000 foot mountain in Tibet. Bad weather prevented the pilot from getting a bearing on any radio station.",35.86166,104.195397,CN
"May 26, 1952",08:45,"Near Atar, Mauritania",British Overseas Airways,251,Tripoli - Kano,Handley Page HP-81 Hermes IV,G-ALDN,HP-81/15,18,1,0,"The crew became lost in the desert, ran out of fuel and made a forced landing.  Survivors had to be led by a rescue team 15 miles to an oasis before they could be evacuated.  The co-pilot died 5 days later from head injuries suffered in the accident. Navagational errors by the crew. Improper adjustment of the parameters of the  gyroscopic compass CL2 Gyrosyn by the navigator.  Absence of radio assistance and incorrect use of the compasses. Captain's decision  to use the gyroscopic compass in the place of the magnetic compass which was inoperative. The aircraft was named ""Horus.""",20.5072923,-13.052978,MR
"May 26, 1955",14:30,"Edmonton, Alberta, Canada",Associated Airways,?,?,Avro 685 York C-1,CF-HMY,?,2,2,0,"The attempt of the pilot to takeoff under the prevailing unfavorable conditions. As a result, the aircraft hit an instrument landing building and crashed into a rail yard.",53.544389,-113.4909267,CA
"May 26, 1970",?,"Near Tegucigalpa, Honduras",Aeroservicios,?,?,de Havilland DH-114 Heron 1B,HR-ASN,14009,6,6,0,"While on approach, the plane banked to the left and crashed to the ground. The pilot stalled the plane in turbulence at a low altitude.",14.0722751,-87.19213599999999,HN
"May 26, 1971",15:00,"Near Capetown, South Africa",Military - South African Air Force,?,?,Hawker Siddeley HS 125-400B (3),01 / 02 / 03,25177/25181/25182,11,11,0,All three planes crashed into Devil's Peak  and exploded while flying in a V formation in heavy mist.,-34.0634019,18.6201699,ZA
"May 26, 1988",22:25,"Hannover, Germany",Starair,?,Billund - Hannover - Nurnberg,Fokker F-27 Friendship 600,OY-APE,10443,2,2,0,While landing the cargo plane pitched up for a go-around causing cargo to shift and the plane to lose control and crash.,52.3758916,9.732010400000002,DE
"May 26, 1988",?,"Puerto Limon, Costa Rica",Aeronica,?,?,Douglas DC-6,YN-CBE,?,6,6,0,The cargo plane crashed.,9.9913106,-83.04150779999999,CR
"May 26, 1991",23:17,"Near Ban Nong Rong, Thailand",Lauda Air,004,"Bangkok - Wien, Austria",Boeing B-767-3Z9ER,OE-LAV,24628/283,223,223,0,"Twelve minutes after takeoff the crew received a visual REV ISLN advisory warning which indicated that an additional system failure may cause deployment of the No. 1 engine thrust reverser. No action was taken since the manual indicated ""No Action Required"". Just before reaching FL 310 during a climb, there was an uncommanded deployment of the No. 1 engine thrust reverser. The aircraft stalled, went into a steep high speed dive, broke apart at 4,000 feet and crashed into the jungle 70 miles northwest of Bangkok. Failure of the reverse thrust isolation valve. Following the accident Boeing made modifications to the thrust reverser system. The aircraft was named Wolfgang Amadeus Mozart.",18.4110485,98.7205877,TH
"May 26, 1998",c 09:30,"Near Erdenet, Mongolia",MIAT - Mongolian Airlines,?,Erdenet - Moron,Harbin Yunshuji Y-12 II,JU-1017,?,28,28,0,"The aircraft crashed into the side of a mountain at 2,800m,  13 minutes after taking off from Erdenet. The plane, designed to carry a maximum of 19 passengers, was carring 26. Overloaded.",49.054082,104.0716533,MN
"May 26, 2003",04:45,"Near Macka, Turkey",Ukranian-Mediterranean Airlines,4230,"Kabul, Afghanistan - Trabzon, Turkey - Zaragoza, Spain",Yakovlev 42D,UR-42352,2042181195,75,75,0,The plane struck the side of a steep mountain in heavy fog on its third attempt to land at Trabzon to refuel. The pilot reported not being able to see the runway on the first two attempts.  The aircraft charter was carrying Spanish peacekeeping forces back to Zaragoza. Crew error.,40.814221,39.610662,TR
"May 26, 2008",18:15,"Near Chelyabinsk, Russia",Moskovia Airlines,GAI-9675,Chelyabinsk - Perm,Antonov An-12,RA-12957,8345508,9,9,0,"The crew of the cargo plane reported a fire shortly after taking off from Chelyabinsk. The plane crashed in a field while attempting to make an emergency landing, after striking a power transmission line.",55.1644419,61.4368431,RU
"May 26, 2009",?,"Near Isiro, Democratic Republic Congo",Service Air,?,Goma - Isiro,Antonov An-26,9Q-CSA,5005,4,4,?,The cargo plane crashed while on approach to Isiro-Matari Airport.,2.7722364,27.6082774,CD
"May 27, 1935",?,"Glendo, Wyoming",Wyoming Air Service,?,?,Boeing 221,NC725W,?,1,1,0,?,42.5027467,-105.0260832,US
"May 27, 1938",?,"Alberno Canal, BC, Canada",Ginger Coote Airways,?,?,Fairchild 51,CF-AUX,?,1,1,0,?,49.2291909,-124.8607794,CA
"May 27, 1938",?,Germany,Deutsche Lufthansa,?,?,Heinkel 116,D-ATIO,?,3,3,0,?,51.165691,10.451526,DE
"May 27, 1944",?,"Off Calcutta, India",China National Aviation Corporation,?,?,Douglas DC-3,?,?,14,14,0,Crashed at sea in poor weather conditions.,22.572646,88.36389500000001,IN
"May 27, 1950",17:30,"Teterboro, New Jersey",Regina Cargo Airlines,?,?,Curtiss C-46F-1-CU,N9406H,22582,2,1,0,The cargo plane lost an engine on takeoff and crashed. Overloading of the aircraft due to faulty loading and dispatch procedures coupled with engine malfunctioning due to inadequate maintenance.,40.8598219,-74.0593075,US
"May 27, 1953",03:50,"Goose Wade, Russia",Aeroflot,18,Krasnoyarsk - Novosibirsk,Li-2 / Li-2T,L4534,18429005,20,20,0,Midair collision. Crew did not follow the prescribed route. Inadequate preparation for flight. Tweny killed on the Li-2 and seven crew on the Li-2T,61.52401,105.318756,RU
"May 27, 1964",?,"Itapecerica da Serra, Brazil",VASP,?,Training,Douglas C-47-DL (DC-3),PP-SPZ,4649,3,3,0,The plane was being used for training. Witnesses reported the plane exploded in the air  and broke in three parts before reaching the ground. The body of one of the crew was seen being thrown out of the cabin.,-23.7166271,-46.8576421,BR
"May 27, 1972",?,"Near Helgoland, Germany",General Air,?,?,de Havilland Canada DHC-6 Twin Otter,D-IDHC,31,13,8,0,Crashed after taking off this North sea island for another island.,54.1803268,7.888943799999999,DE
"May 27, 1977",08:45,"Havana, Cuba",Aeroflot,SU-331,Lisbon - Havana,Ilyushin IL-62M,CCCP-86614,51903,69,67,0,Struck power lines and crashed 1 m from the runway while attempting to land.,23.1135925,-82.3665956,CU
"May 27, 1979",?,"Off Dakar, Senegal",Military - Mauritanian Air Force,?,Bouceif - Dakar,de Havilland Canada DHC-5D Buffalo,5T-MAX,088,12,12,0,"Crashed into the Atlantic Ocean during a blinding sandstorm. The pilot, unable to land due to the sandstorm headed out to sea for another approach when the accident occurred.",14.7645042,-17.3660286,SN
"May 28, 1935",?,"Maywood, Illinois",Chicago and Southern Airlines,?,Chicago - St. Louis,Stinson SM6000B Tri-motor,NC10894,?,2,2,0,Crashed into the ground on a farm at high speed.,41.8791979,-87.8431155,US
"May 28, 1968",?,"Near Bombay, India",Garuda Indonesia Airlines,?,?,Convair CV-990-30A-5,PK-GJA,30-10-3,29,29,1,"The aircraft crashed in a nearly vertical attitude, 5 minutes after takeoff, 20 nm from the airport.",19.0759837,72.8776559,IN
"May 28, 1971",11:08,"Roanoke, Virginia",Private,?,"Atlanta, GA - Martinsville, VA",Aero Commander 680E,N601JJ,491-161,6,6,0,"The flight crashed into the side of a mountain during a thunderstorm. Continued VFR flight into adverse weather conditions.  Entered instrument weather at too low an altitude to clear mountain.  World War II hero and western movie star Audie Murphy, 46, killed.",37.2709704,-79.9414266,US
"May 28, 1980",12:25,"Gran Canaria Island, Spain",Spanish Air Force,?,?,Lockheed C-130,T.10-1/311-01,4520,11,11,0,Crashed into a mountain because of no visual reference due to fog.,27.9202202,-15.5474373,ES
"May 28, 1981",16:40,"Avalon, California",Shanair Inc. - Air Taxi,?,"Avalon, CA - Visalia, CA",Beechcraft 58,N140S,TH1039,3,2,0,"After taking off the plane circled three time at a low altitude. On the third pass the aircraft experienced a slow roll, the nose dropped and the plane crashed into the water. Unwarranted low flying. Misjudged speed and exercised poor judgment.",33.3428193,-118.3282279,US
"May 28, 1982",?,"Off Natuma Island, Indonesia",Pelita Air Service,?,?,Aerospatiale 330G Puma,PK-PDU,1258,10,10,0,The helicopter crashed into the sea.,-0.789275,113.921327,ID
"May 28, 1985",?,"Cabimas, Venezuela",Avensa,?,?,Convair CV-580,YV-84C,157,13,2,0,"The aircraft's tail struck a hill 1,500 feet from the end of the runway after which an emergency crash landing was made.",10.3895862,-71.4692843,ERR:15:no country code found
"May 28, 1994",07:38,"Near Villavicencio, Colombia",Transoriente Colombia,?,Villavicencio - La Primavera - Puerto Carreno,Douglas DC-3 (C-53D-DO),HK-2213,11752,29,7,0,Crashed shortly after taking off after double engine failure.,4.1513822,-73.63769049999999,CO
"May 28, 2003",13:30,"Talkeetna, Alaska",McKinley Air Service - Air Taxi,?,?,Cessna 185,N70176,18502037,4,4,0,"The airplane was destroyed during a collision with snow-covered glacial terrain following a loss of control during cruise flight, about 40 miles north-northwest of Talkeetna, Alaska. The airplane was being operated as a visual flight rules. The pilot's failure to maintain adequate airspeed which resulted in an inadvertent stall, an uncontrolled descent and in-flight collision with terrain. A factor associated with the accident was rising terrain",62.32090460000001,-150.1066221,US
"May 29, 1935",?,"San Barbra, Honduras",?,?,?,?,?,?,9,6,0,Crashed into the Ulua River.,15.1202795,-88.4016041,HN
"May 29, 1947",19:05,"La Guardia Airport, Queens, New York",United Air Lines,521,New York City - Cleveland,Douglas C-54B,NC30046,18324,48,43,0,"The aircraft overran the runway during an attempted takeoff, crashed and caught fire. Either the failure of the pilot to release the gust lock before take-off or his decision to discontinue the take-off because of apprehension resulting from rapid use of a short runway under a possible calm wind condition.",40.7769271,-73.8739659,US
"May 29, 1947",22:45,"Atsugi, Japan",Military - U.S. Army Air Forces,?,?,Douglas C-54D-DC (DC-4),42-72553,10658,40,40,0,"Turned the wrong way while attempting to land and slammed into a mountain, bursting into flames.",35.4430818,139.3624889,JP
"May 29, 1947",?,"Hjedinsfjordur, Iceland",Flugefelag,?,Reykjavík - Akureyri,Douglas DC-3,TF-ISI,13389,25,25,0,Crashed on the north coast of Iceland in poor weather.,66.1534796,-18.7519095,IS
"May 29, 1961",?,Singapore,Military - Royal Air Force,?,?,Handley Page Hastings C-2,WD497,?,13,13,0,"Lost an engine, stalled and crashed.",1.352083,103.819836,SG
"May 29, 1972",06:04,"Dulac, Louisiana",Petrolium Helicopter,?,"Dulac, LA - Gulf oil platform",Bell 205A,N2256W,?,11,11,0,Crashed into the water after the fatigue failure of both tail rotor blade grips.,29.3888318,-90.7139785,US
"May 29, 1972",?,"Cruzeiro do Sul Acre, Brazil",Amazonese Importacao e Exportacao,?,?,Lockheed 049 Constellation,PP-PDG,2037,18,9,0,"Cashed into trees shortly after taking off after two engines failed. Refueling directly from the trucks, without allowing sufficient time for the fuel to settle.",-7.6279977,-72.6761487,BR
"May 29, 1973",?,"Near Lagoinha, Brazil",Amazonense,?,?,Lockheed Constellation,?,?,?,9,?,?,-19.9074647,-43.9448709,BR
"May 29, 1973",?,"Near Rimouski, Prov. Quebec, Canada",Air Gaspé,?,?,Douglas DC-3,CF-QBB,10081,4,4,0,The plane crashed and burned after striking a tree while on final instrument approach to Rimouski.,46.8138783,-71.2079809,CA
"May 29, 1981",?,"Cairo, Egypt",Military - Egyptian Air Force,?,?,Lockheed C-130H Hercules,SU-BAH,4792,17,17,0,?,30.0444196,31.2357116,EG
"May 29, 1995",?,"Off Mbour, Senegal",Senegalair,?,?,Piper PA-31-310 Navajo,6V-AGH,31-205,10,6,0,"Ditched in the sea just offshore, after losing an engine on approach. The pilot was not rated for that aircraft type and had very little experience.",14.4228422,-16.9653756,SN
"May 29, 1999",14:30,"Ol Kiombo, Kenya",Malindi Air Services,?,Ol Kiombo - Mara Sika AS,Let 410UVP-E,5Y-LET,912620,2,2,0,Failed to gain altitude while taking off and crashed. The plane was on a positioning flight to pick up passengers.,-1.4086937,35.1105934,KE
"May 29, 2008",14:13,"Panama City, Panama",Military - Servicio Aereo Nacional,?,Tocumen - Colon,Bell UN-1N Huey,SAN-100,?,12,11,0,"Chile's national police chief General Jose Alejandro Bernales, 59, and five others were killed when their helicopter crashed into a three story building. The helicopter pitched wildly before crashing into the building.",9.1011785,-79.4028639,PA
"May 29, 2010",12:15,"Ahousat, British Columbia",Air Taxi - Atleo River Air Service Ltd.,?,Tofino - Ahousat,Cessna A185F Skywagon,C-GIYQ,18503618,4,4,0,"The float plane crashed into the waters near Flores Island and sank. The landing was attempted with the wheels lowered. It is most likely drunken passengers aboard the floatplane interfered with the pilot during the  flight, causing him to lose control and crash. It is possible that one of the passengers seated behind the pilot kicked the pilot's seat forward and held it there. This could have pushed the pilot into the instrument panel and the controls forward, inducing a dive.",49.2761659,-126.0563673,CA
"May 30, 1945",09:20,"Off Drewin, Ivory Coast",Military - U.S. Army Air Forces,?,"Accra, Ghana - Monrovia, Liberia",Douglas C-47B-dK,44-76406,32738,21,21,0,Disappeared off the Atlantic coast after sending a distress message. A witness observed the plane hit the water at a 45 degree angle. No wreckage or bodies were ever found.,7.539988999999999,-5.547079999999999,CI
"May 30, 1947",17:41,"Port Deposit, Maryland",Eastern Air Lines,605,Newark - Baltimore - Miami,Douglas C-54B-15-DO,NC88814,18380,53,53,0,"While on approach to Baltimore at 4,000 ft., the plane suddenly went into a nose dive, inverted and crashed.  Possible problems with the elevator. The official cause was never determined.",39.6048327,-76.11522889999999,US
"May 30, 1950",?,"Near Ilheus, Brazil",Aerovias Brasil,?,Victoria - Salvador,Douglas DC-3,PP-AVZ,9156,15,13,0,"During descent into dense cumulonimbus  clouds, severe turbulence was encountered which caused displacement of freight that led to an uncontrolled dive which resulted in the wings separating from the fuselage. Structural failure due to severe turbulence during a thunderstorm. Pilots decision to descend without clearing the turbulent area of weather.",-14.7935051,-39.0463797,ERR:15:no country code found
"May 30, 1961",01:20Z,"Near Lisbon, Portugal",KLM Royal Dutch Airlines,897,"Rome  - Lisbon -  Madrid - Santa Maria, Azores -Caracas",McDonnell Douglas DC-8-53,PH-DCL,45615,61,61,0,"Five minutes after taking off from Lisbon, Portugal, the aircraft plunged into the Atlantic Ocean. There were indications from the wreckage that the aircraft went into a spiral dive and hit the water at over 500 mph. Either through inattentiveness or loss of an artificial horizon or other instrument malfunction, the aircraft went into a steep left bank from which recovery was not possible. Attitude of the aircraft at the moment of impact pointed to over correction.",38.7222524,-9.1393366,PT
"May 30, 1970",09:30,"Chamblee, Georgia",Lehigh Acres Development Inc.,701,"Chamblee, GA - Fort Myers,FL",Martin 404,N40412,14116,33,1,5,There was a loss of power as the aircraft climbed after taking off from DeKalb Peachtree Airport. The plane touched down and slid along a highway for one-half a mile striking a automobile killing 5 people. Loss of effective engine power because of improper fuel having been placed in the tanks by relatively untrained personnel. A contributing factor was the flightcrew did not detect the error.,33.8920468,-84.29881259999999,US
"May 30, 1972",06:24,"Dallas/Ft. Worth, Texas",Delta Air Lines,9570,Training,McDonnell Douglas DC-9-14,N3305L,45700,4,4,0,"While practicing touch and go landing the aircraft crashed after getting caught in the wake turbulence of a DC-10. An encounter with a trailing vortex generated by a preceding ""heavy"" jet which resulted in an involuntary loss of control of the airplane during final approach. Although cautioned to expect turbulence the crew did not have sufficient information to evaluate accurately the hazard or the possible location of the vortex. Existing FAA procedures for controlling VFR flight did not provide the same protection from a vortex encounter as was provided to flights being given radar vectors in either IFR or VFR conditions.",32.761422,-96.8580128,US
"May 30, 1979",20:55,"Rockland, Maine",Downeast Airlines,46,Boston - Rockland,de Havilland DHC-6-200,N68DE,229,18,17,0,"The aircraft crashed into a wooded area during a non-precision approach to Rockland, in fog . Failure to arrest aircraft's descent rate, without the runway in sight. Inordinate management pressures, the first officer's marginal instrument proficiency, the captain's inadequate supervision of the flight, inadequate crew training and the captain's chronic fatigue were all factors in the accident.",44.1036914,-69.1089293,ERR:15:no country code found
"May 30, 1984",01:45,"Chalkhill, Pennsylvania",Zantop International Airlines,?,Baltimore - Detroit,Lockheed L-188AF Electra,N5523,1034,4,4,0,"The cargo aircraft's entry into an unusual attitude and the inability of the flight crew to analyze the flight condition before there was a complete loss of control. Although the precise reason for the loss of control was not identified, an undetermined failure of a component in the No.2 vertical gyro system, perhaps involving the amplifier and associated circuitry, probably contributed to the cause of the accident by incorrectly processing data to the co-pilot's approach horizon. The inflight structural failure of the aircraft was due to overload.",39.8441427,-79.616648,US
"May 30, 1987",?,"Lübeck , Germany",Travel Air Flug,?,?,Cessna 501 Citation,D-IAEC,501-0203,4,2,0,"Crashed into an antenna. One of the pilots killed in this accident survived the September 6, 1971 Pan International accident.",53.8654673,10.6865593,DE
"May 30, 2008",09:40,"Tegucigalpa, Honduras",TACA International Airlines,390,"San Salvador, El Salvador - Tegucigalpa, Honduras - Miami",Airbus A-320-233,EI-TAF,1374,136,3,2,"After making a missed approach and during the second attempt at landing at Toncontin Airport, the plane overran the runway, skidded across a street, struck cars and came to rest against an embankment. The runway was wet with rain from Tropical Storm Alma.",14.0722751,-87.19213599999999,HN
"May 31, 1926",?,English Channel,Air Union,?,Paris - Cryodon,Breguet 14,F-ADAI,?,1,1,0,The mail plane crashed into the English Channel and was never found.,50.134664,-0.357056,ERR:15:no country code found
"May 31, 1934",05:00,"Croydon, England",Air France,?,"Croydon, England - Paris, France",Liore-et-Olivier 213,F-AIVG,?,2,2,0,The cargo plane struck an aerial mast and crashed into houses while attempting to take off.,51.376165,-0.098234,GB
"May 31, 1954",?,"Cipo Mountain, Brazil",Transportes Aereos Nacionales,?,Governador Valadares - Belo Horizonte,Douglas DC-3,PP-ANO,19830,19,19,0,The aircraft deviated from its normal course by 30 miles and struck a mountain. Navigational error. The minimum safety height for the route was not complied with.,-14.235004,-51.92528,BR
"May 31, 1958",?,"Rio de Janeiro, Brazil",Paraense Transportes Aéreos,?,?,Curtiss C-46D,PP-BTB,33304,4,4,0,"The plane plunged into the water when, a front wheel glanced off a freighter when it was taking off.",-22.9068467,-43.1728965,BR
"May 31, 1958",?,"SW of Algiers, Algeria",Air France,?,Algier - Colomb-Bechar - Tindouf,Douglas DC-3,F-BHKV,20001,15,15,0,Crashed into mountains 100 miles southwest of Algiers.,36.6997294,3.0576199,DZ
